## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.964278e-02, e_c = 2.777157e+01, C^2 = 6.507842e+00, sigma0/2 = 1.494512e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/27.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
7.272727e-01 -2.925852e-01 3.888782e-01
7.272727e-01 -2.845691e-01 3.704941e-01
7.272727e-01 -2.765531e-01 3.515876e-01
7.272727e-01 -2.685371e-01 3.321498e-01
7.272727e-01 -2.605210e-01 3.121720e-01
7.272727e-01 -2.525050e-01 2.916458e-01
7.272727e-01 -2.444890e-01 2.705631e-01
7.272727e-01 -2.364729e-01 2.489159e-01
7.272727e-01 -2.284569e-01 2.266971e-01
7.272727e-01 -2.204409e-01 2.038995e-01
7.272727e-01 -2.124248e-01 1.805166e-01
7.272727e-01 -2.044088e-01 1.565422e-01
7.272727e-01 -1.963928e-01 1.319708e-01
7.272727e-01 -1.883768e-01 1.067973e-01
7.272727e-01 -1.803607e-01 8.101713e-02
7.272727e-01 -1.723447e-01 5.462647e-02
7.272727e-01 -1.643287e-01 2.762200e-02
7.272727e-01 -1.563126e-01 1.101766e-06
7.272727e-01 -1.482966e-01 -2.823817e-02
7.272727e-01 -1.402806e-01 -5.709703e-02
7.272727e-01 -1.322645e-01 -8.657600e-02
7.272727e-01 -1.242485e-01 -1.166748e-01
7.272727e-01 -1.162325e-01 -1.473924e-01
7.272727e-01 -1.082164e-01 -1.787269e-01
7.272727e-01 -1.002004e-01 -2.106757e-01
7.272727e-01 -9.218437e-02 -2.432354e-01
7.272727e-01 -8.416834e-02 -2.764015e-01
7.272727e-01 -7.615230e-02 -3.101690e-01
7.272727e-01 -6.813627e-02 -3.445319e-01
7.272727e-01 -6.012024e-02 -3.794832e-01
7.272727e-01 -5.210421e-02 -4.150153e-01
7.272727e-01 -4.408818e-02 -4.511196e-01
7.272727e-01 -3.607214e-02 -4.877868e-01
7.272727e-01 -2.805611e-02 -5.250066e-01
7.272727e-01 -2.004008e-02 -5.627680e-01
7.272727e-01 -1.202405e-02 -6.010591e-01
7.272727e-01 -4.008016e-03 -6.398675e-01
7.272727e-01 4.008016e-03 -6.791797e-01
7.272727e-01 1.202405e-02 -7.189816e-01
7.272727e-01 2.004008e-02 -7.592586e-01
7.272727e-01 2.805611e-02 -7.999952e-01
7.272727e-01 3.607214e-02 -8.411754e-01
7.272727e-01 4.408818e-02 -8.827826e-01
7.272727e-01 5.210421e-02 -9.247998e-01
7.272727e-01 6.012024e-02 -9.672093e-01
7.272727e-01 6.813627e-02 -1.009993e+00
7.272727e-01 7.615230e-02 -1.053133e+00
7.272727e-01 8.416834e-02 -1.096610e+00
7.272727e-01 9.218437e-02 -1.140406e+00
7.272727e-01 1.002004e-01 -1.184501e+00
7.272727e-01 1.082164e-01 -1.228876e+00
7.272727e-01 1.162325e-01 -1.273513e+00
7.272727e-01 1.242485e-01 -1.318391e+00
7.272727e-01 1.322645e-01 -1.363492e+00
7.272727e-01 1.402806e-01 -1.408797e+00
7.272727e-01 1.482966e-01 -1.454287e+00
7.272727e-01 1.563126e-01 -1.499944e+00
7.272727e-01 1.643287e-01 -1.545749e+00
7.272727e-01 1.723447e-01 -1.591686e+00
7.272727e-01 1.803607e-01 -1.637736e+00
7.272727e-01 1.883768e-01 -1.683883e+00
7.272727e-01 1.963928e-01 -1.730111e+00
7.272727e-01 2.044088e-01 -1.776403e+00
7.272727e-01 2.124248e-01 -1.822745e+00
7.272727e-01 2.204409e-01 -1.869122e+00
7.272727e-01 2.284569e-01 -1.915520e+00
7.272727e-01 2.364729e-01 -1.961924e+00
7.272727e-01 2.444890e-01 -2.008322e+00
7.272727e-01 2.525050e-01 -2.054702e+00
7.272727e-01 2.605210e-01 -2.101051e+00
7.272727e-01 2.685371e-01 -2.147359e+00
7.272727e-01 2.765531e-01 -2.193613e+00
7.272727e-01 2.845691e-01 -2.239803e+00
7.272727e-01 2.925852e-01 -2.285920e+00
7.272727e-01 3.006012e-01 -2.331953e+00
7.272727e-01 3.086172e-01 -2.377893e+00
7.272727e-01 3.166333e-01 -2.423732e+00
7.272727e-01 3.246493e-01 -2.469460e+00
7.272727e-01 3.326653e-01 -2.515069e+00
7.272727e-01 3.406814e-01 -2.560551e+00
7.272727e-01 3.486974e-01 -2.605897e+00
7.272727e-01 3.567134e-01 -2.651102e+00
7.272727e-01 3.647295e-01 -2.696156e+00
7.272727e-01 3.727455e-01 -2.741052e+00
7.272727e-01 3.807615e-01 -2.785785e+00
7.272727e-01 3.887776e-01 -2.830345e+00
7.272727e-01 3.967936e-01 -2.874728e+00
7.272727e-01 4.048096e-01 -2.918925e+00
7.272727e-01 4.128257e-01 -2.962930e+00
7.272727e-01 4.208417e-01 -3.006738e+00
7.272727e-01 4.288577e-01 -3.050341e+00
7.272727e-01 4.368737e-01 -3.093733e+00
7.272727e-01 4.448898e-01 -3.136908e+00
7.272727e-01 4.529058e-01 -3.179860e+00
7.272727e-01 4.609218e-01 -3.222583e+00
7.272727e-01 4.689379e-01 -3.265071e+00
7.272727e-01 4.769539e-01 -3.307319e+00
7.272727e-01 4.849699e-01 -3.349321e+00
7.272727e-01 4.929860e-01 -3.391072e+00
7.272727e-01 5.010020e-01 -3.432566e+00
7.272727e-01 5.090180e-01 -3.473799e+00
7.272727e-01 5.170341e-01 -3.514765e+00
7.272727e-01 5.250501e-01 -3.555461e+00
7.272727e-01 5.330661e-01 -3.595881e+00
7.272727e-01 5.410822e-01 -3.636022e+00
7.272727e-01 5.490982e-01 -3.675880e+00
7.272727e-01 5.571142e-01 -3.715451e+00
7.272727e-01 5.651303e-01 -3.754732e+00
7.272727e-01 5.731463e-01 -3.793721e+00
7.272727e-01 5.811623e-01 -3.832415e+00
7.272727e-01 5.891784e-01 -3.870811e+00
7.272727e-01 5.971944e-01 -3.908908e+00
7.272727e-01 6.052104e-01 -3.946704e+00
7.272727e-01 6.132265e-01 -3.984199e+00
7.272727e-01 6.212425e-01 -4.021392e+00
7.272727e-01 6.292585e-01 -4.058283e+00
7.272727e-01 6.372745e-01 -4.094871e+00
7.272727e-01 6.452906e-01 -4.131159e+00
7.272727e-01 6.533066e-01 -4.167146e+00
7.272727e-01 6.613226e-01 -4.202834e+00
7.272727e-01 6.693387e-01 -4.238226e+00
7.272727e-01 6.773547e-01 -4.273323e+00
7.272727e-01 6.853707e-01 -4.308128e+00
7.272727e-01 6.933868e-01 -4.342646e+00
7.272727e-01 7.014028e-01 -4.376878e+00
7.272727e-01 7.094188e-01 -4.410830e+00
7.272727e-01 7.174349e-01 -4.444505e+00
7.272727e-01 7.254509e-01 -4.477908e+00
7.272727e-01 7.334669e-01 -4.511044e+00
7.272727e-01 7.414830e-01 -4.543918e+00
7.272727e-01 7.494990e-01 -4.576536e+00
7.272727e-01 7.575150e-01 -4.608904e+00
7.272727e-01 7.655311e-01 -4.641027e+00
7.272727e-01 7.735471e-01 -4.672912e+00
7.272727e-01 7.815631e-01 -4.704565e+00
7.272727e-01 7.895792e-01 -4.735993e+00
7.272727e-01 7.975952e-01 -4.767202e+00
7.272727e-01 8.056112e-01 -4.798200e+00
7.272727e-01 8.136273e-01 -4.828992e+00
7.272727e-01 8.216433e-01 -4.859587e+00
7.272727e-01 8.296593e-01 -4.889991e+00
7.272727e-01 8.376754e-01 -4.920212e+00
7.272727e-01 8.456914e-01 -4.950255e+00
7.272727e-01 8.537074e-01 -4.980130e+00
7.272727e-01 8.617234e-01 -5.009841e+00
7.272727e-01 8.697395e-01 -5.039397e+00
7.272727e-01 8.777555e-01 -5.068804e+00
7.272727e-01 8.857715e-01 -5.098069e+00
7.272727e-01 8.937876e-01 -5.127200e+00
7.272727e-01 9.018036e-01 -5.156202e+00
7.272727e-01 9.098196e-01 -5.185082e+00
7.272727e-01 9.178357e-01 -5.213847e+00
7.272727e-01 9.258517e-01 -5.242503e+00
7.272727e-01 9.338677e-01 -5.271056e+00
7.272727e-01 9.418838e-01 -5.299512e+00
7.272727e-01 9.498998e-01 -5.327877e+00
7.272727e-01 9.579158e-01 -5.356158e+00
7.272727e-01 9.659319e-01 -5.384358e+00
7.272727e-01 9.739479e-01 -5.412485e+00
7.272727e-01 9.819639e-01 -5.440544e+00
7.272727e-01 9.899800e-01 -5.468538e+00
7.272727e-01 9.979960e-01 -5.496474e+00
7.272727e-01 1.006012e+00 -5.524357e+00
7.272727e-01 1.014028e+00 -5.552190e+00
7.272727e-01 1.022044e+00 -5.579979e+00
7.272727e-01 1.030060e+00 -5.607728e+00
7.272727e-01 1.038076e+00 -5.635441e+00
7.272727e-01 1.046092e+00 -5.663122e+00
7.272727e-01 1.054108e+00 -5.690776e+00
7.272727e-01 1.062124e+00 -5.718405e+00
7.272727e-01 1.070140e+00 -5.746013e+00
7.272727e-01 1.078156e+00 -5.773605e+00
7.272727e-01 1.086172e+00 -5.801183e+00
7.272727e-01 1.094188e+00 -5.828750e+00
7.272727e-01 1.102204e+00 -5.856310e+00
7.272727e-01 1.110220e+00 -5.883866e+00
7.272727e-01 1.118236e+00 -5.911420e+00
7.272727e-01 1.126253e+00 -5.938975e+00
7.272727e-01 1.134269e+00 -5.966534e+00
7.272727e-01 1.142285e+00 -5.994099e+00
7.272727e-01 1.150301e+00 -6.021673e+00
7.272727e-01 1.158317e+00 -6.049258e+00
7.272727e-01 1.166333e+00 -6.076855e+00
7.272727e-01 1.174349e+00 -6.104468e+00
7.272727e-01 1.182365e+00 -6.132098e+00
7.272727e-01 1.190381e+00 -6.159746e+00
7.272727e-01 1.198397e+00 -6.187416e+00
7.272727e-01 1.206413e+00 -6.215108e+00
7.272727e-01 1.214429e+00 -6.242823e+00
7.272727e-01 1.222445e+00 -6.270565e+00
7.272727e-01 1.230461e+00 -6.298333e+00
7.272727e-01 1.238477e+00 -6.326130e+00
7.272727e-01 1.246493e+00 -6.353956e+00
7.272727e-01 1.254509e+00 -6.381814e+00
7.272727e-01 1.262525e+00 -6.409703e+00
7.272727e-01 1.270541e+00 -6.437626e+00
7.272727e-01 1.278557e+00 -6.465582e+00
7.272727e-01 1.286573e+00 -6.493574e+00
7.272727e-01 1.294589e+00 -6.521602e+00
7.272727e-01 1.302605e+00 -6.549667e+00
7.272727e-01 1.310621e+00 -6.577770e+00
7.272727e-01 1.318637e+00 -6.605912e+00
7.272727e-01 1.326653e+00 -6.634092e+00
7.272727e-01 1.334669e+00 -6.662313e+00
7.272727e-01 1.342685e+00 -6.690574e+00
7.272727e-01 1.350701e+00 -6.718876e+00
7.272727e-01 1.358717e+00 -6.747219e+00
7.272727e-01 1.366733e+00 -6.775605e+00
7.272727e-01 1.374749e+00 -6.804033e+00
7.272727e-01 1.382766e+00 -6.832504e+00
7.272727e-01 1.390782e+00 -6.861019e+00
7.272727e-01 1.398798e+00 -6.889576e+00
7.272727e-01 1.406814e+00 -6.918178e+00
7.272727e-01 1.414830e+00 -6.946824e+00
7.272727e-01 1.422846e+00 -6.975514e+00
7.272727e-01 1.430862e+00 -7.004249e+00
7.272727e-01 1.438878e+00 -7.033028e+00
7.272727e-01 1.446894e+00 -7.061852e+00
7.272727e-01 1.454910e+00 -7.090721e+00
7.272727e-01 1.462926e+00 -7.119635e+00
7.272727e-01 1.470942e+00 -7.148594e+00
7.272727e-01 1.478958e+00 -7.177598e+00
7.272727e-01 1.486974e+00 -7.206647e+00
7.272727e-01 1.494990e+00 -7.235741e+00
7.272727e-01 1.503006e+00 -7.264880e+00
7.272727e-01 1.511022e+00 -7.294063e+00
7.272727e-01 1.519038e+00 -7.323292e+00
7.272727e-01 1.527054e+00 -7.352565e+00
7.272727e-01 1.535070e+00 -7.381883e+00
7.272727e-01 1.543086e+00 -7.411246e+00
7.272727e-01 1.551102e+00 -7.440652e+00
7.272727e-01 1.559118e+00 -7.470103e+00
7.272727e-01 1.567134e+00 -7.499597e+00
7.272727e-01 1.575150e+00 -7.529135e+00
7.272727e-01 1.583166e+00 -7.558717e+00
7.272727e-01 1.591182e+00 -7.588341e+00
7.272727e-01 1.599198e+00 -7.618009e+00
7.272727e-01 1.607214e+00 -7.647719e+00
7.272727e-01 1.615230e+00 -7.677471e+00
7.272727e-01 1.623246e+00 -7.707266e+00
7.272727e-01 1.631263e+00 -7.737102e+00
7.272727e-01 1.639279e+00 -7.766980e+00
7.272727e-01 1.647295e+00 -7.796899e+00
7.272727e-01 1.655311e+00 -7.826859e+00
7.272727e-01 1.663327e+00 -7.856859e+00
7.272727e-01 1.671343e+00 -7.886899e+00
7.272727e-01 1.679359e+00 -7.916979e+00
7.272727e-01 1.687375e+00 -7.947098e+00
7.272727e-01 1.695391e+00 -7.977256e+00
7.272727e-01 1.703407e+00 -8.007453e+00
7.272727e-01 1.711423e+00 -8.037687e+00
7.272727e-01 1.719439e+00 -8.067960e+00
7.272727e-01 1.727455e+00 -8.098270e+00
7.272727e-01 1.735471e+00 -8.128617e+00
7.272727e-01 1.743487e+00 -8.159001e+00
7.272727e-01 1.751503e+00 -8.189421e+00
7.272727e-01 1.759519e+00 -8.219876e+00
7.272727e-01 1.767535e+00 -8.250367e+00
7.272727e-01 1.775551e+00 -8.280893e+00
7.272727e-01 1.783567e+00 -8.311453e+00
7.272727e-01 1.791583e+00 -8.342048e+00
7.272727e-01 1.799599e+00 -8.372676e+00
7.272727e-01 1.807615e+00 -8.403337e+00
7.272727e-01 1.815631e+00 -8.434031e+00
7.272727e-01 1.823647e+00 -8.464758e+00
7.272727e-01 1.831663e+00 -8.495516e+00
7.272727e-01 1.839679e+00 -8.526306e+00
7.272727e-01 1.847695e+00 -8.557127e+00
7.272727e-01 1.855711e+00 -8.587978e+00
7.272727e-01 1.863727e+00 -8.618860e+00
7.272727e-01 1.871743e+00 -8.649772e+00
7.272727e-01 1.879760e+00 -8.680713e+00
7.272727e-01 1.887776e+00 -8.711682e+00
7.272727e-01 1.895792e+00 -8.742681e+00
7.272727e-01 1.903808e+00 -8.773707e+00
7.272727e-01 1.911824e+00 -8.804762e+00
7.272727e-01 1.919840e+00 -8.835843e+00
7.272727e-01 1.927856e+00 -8.866952e+00
7.272727e-01 1.935872e+00 -8.898087e+00
7.272727e-01 1.943888e+00 -8.929250e+00
7.272727e-01 1.951904e+00 -8.960441e+00
7.272727e-01 1.959920e+00 -8.991662e+00
7.272727e-01 1.967936e+00 -9.022916e+00
7.272727e-01 1.975952e+00 -9.054214e+00
7.272727e-01 1.983968e+00 -9.085572e+00
7.272727e-01 1.991984e+00 -9.117021e+00
7.272727e-01 2.000000e+00 -9.148621e+00
8.080808e-01 -2.000000e+00 9.456403e-01
8.080808e-01 -1.991984e+00 9.456308e-01
8.080808e-01 -1.983968e+00 9.456211e-01
8.080808e-01 -1.975952e+00 9.456110e-01
8.080808e-01 -1.967936e+00 9.456005e-01
8.080808e-01 -1.959920e+00 9.455897e-01
8.080808e-01 -1.951904e+00 9.455785e-01
8.080808e-01 -1.943888e+00 9.455669e-01
8.080808e-01 -1.935872e+00 9.455549e-01
8.080808e-01 -1.927856e+00 9.455425e-01
8.080808e-01 -1.919840e+00 9.455296e-01
8.080808e-01 -1.911824e+00 9.455162e-01
8.080808e-01 -1.903808e+00 9.455023e-01
8.080808e-01 -1.895792e+00 9.454879e-01
8.080808e-01 -1.887776e+00 9.454729e-01
8.080808e-01 -1.879760e+00 9.454574e-01
8.080808e-01 -1.871743e+00 9.454413e-01
8.080808e-01 -1.863727e+00 9.454246e-01
8.080808e-01 -1.855711e+00 9.454072e-01
8.080808e-01 -1.847695e+00 9.453892e-01
8.080808e-01 -1.839679e+00 9.453706e-01
8.080808e-01 -1.831663e+00 9.453512e-01
8.080808e-01 -1.823647e+00 9.453311e-01
8.080808e-01 -1.815631e+00 9.453102e-01
8.080808e-01 -1.807615e+00 9.452886e-01
8.080808e-01 -1.799599e+00 9.452661e-01
8.080808e-01 -1.791583e+00 9.452428e-01
8.080808e-01 -1.783567e+00 9.452187e-01
8.080808e-01 -1.775551e+00 9.451936e-01
8.080808e-01 -1.767535e+00 9.451676e-01
8.080808e-01 -1.759519e+00 9.451406e-01
8.080808e-01 -1.751503e+00 9.451126e-01
8.080808e-01 -1.743487e+00 9.450835e-01
8.080808e-01 -1.735471e+00 9.450533e-01
8.080808e-01 -1.727455e+00 9.450220e-01
8.080808e-01 -1.719439e+00 9.449896e-01
8.080808e-01 -1.711423e+00 9.449559e-01
8.080808e-01 -1.703407e+00 9.449209e-01
8.080808e-01 -1.695391e+00 9.448847e-01
8.080808e-01 -1.687375e+00 9.448470e-01
8.080808e-01 -1.679359e+00 9.448080e-01
8.080808e-01 -1.671343e+00 9.447675e-01
8.080808e-01 -1.663327e+00 9.447254e-01
8.080808e-01 -1.655311e+00 9.446818e-01
8.080808e-01 -1.647295e+00 9.446366e-01
8.080808e-01 -1.639279e+00 9.445896e-01
8.080808e-01 -1.631263e+00 9.445409e-01
8.080808e-01 -1.623246e+00 9.444903e-01
8.080808e-01 -1.615230e+00 9.444379e-01
8.080808e-01 -1.607214e+00 9.443834e-01
8.080808e-01 -1.599198e+00 9.443270e-01
8.080808e-01 -1.591182e+00 9.442684e-01
8.080808e-01 -1.583166e+00 9.442076e-01
8.080808e-01 -1.575150e+00 9.441445e-01
8.080808e-01 -1.567134e+00 9.440791e-01
8.080808e-01 -1.559118e+00 9.440112e-01
8.080808e-01 -1.551102e+00 9.439407e-01
8.080808e-01 -1.543086e+00 9.438676e-01
8.080808e-01 -1.535070e+00 9.437917e-01
8.080808e-01 -1.527054e+00 9.437130e-01
8.080808e-01 -1.519038e+00 9.436314e-01
8.080808e-01 -1.511022e+00 9.435466e-01
8.080808e-01 -1.503006e+00 9.434587e-01
8.080808e-01 -1.494990e+00 9.433675e-01
8.080808e-01 -1.486974e+00 9.432729e-01
8.080808e-01 -1.478958e+00 9.431747e-01
8.080808e-01 -1.470942e+00 9.430728e-01
8.080808e-01 -1.462926e+00 9.429671e-01
8.080808e-01 -1.454910e+00 9.428574e-01
8.080808e-01 -1.446894e+00 9.427436e-01
8.080808e-01 -1.438878e+00 9.426256e-01
8.080808e-01 -1.430862e+00 9.425030e-01
8.080808e-01 -1.422846e+00 9.423759e-01
8.080808e-01 -1.414830e+00 9.422441e-01
8.080808e-01 -1.406814e+00 9.421072e-01
8.080808e-01 -1.398798e+00 9.419653e-01
8.080808e-01 -1.390782e+00 9.418180e-01
8.080808e-01 -1.382766e+00 9.416651e-01
8.080808e-01 -1.374749e+00 9.415066e-01
8.080808e-01 -1.366733e+00 9.413421e-01
8.080808e-01 -1.358717e+00 9.411714e-01
8.080808e-01 -1.350701e+00 9.409943e-01
8.080808e-01 -1.342685e+00 9.408105e-01
8.080808e-01 -1.334669e+00 9.406199e-01
8.080808e-01 -1.326653e+00 9.404221e-01
8.080808e-01 -1.318637e+00 9.402169e-01
8.080808e-01 -1.310621e+00 9.400040e-01
8.080808e-01 -1.302605e+00 9.397831e-01
8.080808e-01 -1.294589e+00 9.395540e-01
8.080808e-01 -1.286573e+00 9.393162e-01
8.080808e-01 -1.278557e+00 9.390695e-01
8.080808e-01 -1.270541e+00 9.388136e-01
8.080808e-01 -1.262525e+00 9.385481e-01
8.080808e-01 -1.254509e+00 9.382726e-01
8.080808e-01 -1.246493e+00 9.379868e-01
8.080808e-01 -1.238477e+00 9.376903e-01
8.080808e-01 -1.230461e+00 9.373826e-01
8.080808e-01 -1.222445e+00 9.370635e-01
8.080808e-01 -1.214429e+00 9.367324e-01
8.080808e-01 -1.206413e+00 9.363889e-01
8.080808e-01 -1.198397e+00 9.360325e-01
8.080808e-01 -1.190381e+00 9.356628e-01
8.080808e-01 -1.182365e+00 9.352792e-01
8.080808e-01 -1.174349e+00 9.348813e-01
8.080808e-01 -1.166333e+00 9.344685e-01
8.080808e-01 -1.158317e+00 9.340402e-01
8.080808e-01 -1.150301e+00 9.335960e-01
8.080808e-01 -1.142285e+00 9.331351e-01
8.080808e-01 -1.134269e+00 9.326569e-01
8.080808e-01 -1.126253e+00 9.321609e-01
8.080808e-01 -1.118236e+00 9.316464e-01
8.080808e-01 -1.110220e+00 9.311126e-01
8.080808e-01 -1.102204e+00 9.305589e-01
8.080808e-01 -1.094188e+00 9.299845e-01
8.080808e-01 -1.086172e+00 9.293886e-01
8.080808e-01 -1.078156e+00 9.287706e-01
8.080808e-01 -1.070140e+00 9.281294e-01
8.080808e-01 -1.062124e+00 9.274643e-01
8.080808e-01 -1.054108e+00 9.267744e-01
8.080808e-01 -1.046092e+00 9.260588e-01
8.080808e-01 -1.038076e+00 9.253165e-01
8.080808e-01 -1.030060e+00 9.245465e-01
8.080808e-01 -1.022044e+00 9.237478e-01
8.080808e-01 -1.014028e+00 9.229194e-01
8.080808e-01 -1.006012e+00 9.220602e-01
8.080808e-01 -9.979960e-01 9.211690e-01
8.080808e-01 -9.899800e-01 9.202446e-01
8.080808e-01 -9.819639e-01 9.192859e-01
8.080808e-01 -9.739479e-01 9.182915e-01
8.080808e-01 -9.659319e-01 9.172602e-01
8.080808e-01 -9.579158e-01 9.161906e-01
8.080808e-01 -9.498998e-01 9.150813e-01
8.080808e-01 -9.418838e-01 9.139308e-01
8.080808e-01 -9.338677e-01 9.127377e-01
8.080808e-01 -9.258517e-01 9.115003e-01
8.080808e-01 -9.178357e-01 9.102171e-01
8.080808e-01 -9.098196e-01 9.088864e-01
8.080808e-01 -9.018036e-01 9.075065e-01
8.080808e-01 -8.937876e-01 9.060756e-01
8.080808e-01 -8.857715e-01 9.045918e-01
8.080808e-01 -8.777555e-01 9.030532e-01
8.080808e-01 -8.697395e-01 9.014578e-01
8.080808e-01 -8.617234e-01 8.998036e-01
8.080808e-01 -8.537074e-01 8.980885e-01
8.080808e-01 -8.456914e-01 8.963102e-01
8.080808e-01 -8.376754e-01 8.944665e-01
8.080808e-01 -8.296593e-01 8.925550e-01
8.080808e-01 -8.216433e-01 8.905733e-01
8.080808e-01 -8.136273e-01 8.885189e-01
8.080808e-01 -8.056112e-01 8.863892e-01
8.080808e-01 -7.975952e-01 8.841815e-01
8.080808e-01 -7.895792e-01 8.818930e-01
8.080808e-01 -7.815631e-01 8.795208e-01
8.080808e-01 -7.735471e-01 8.770621e-01
8.080808e-01 -7.655311e-01 8.745137e-01
8.080808e-01 -7.575150e-01 8.718724e-01
8.080808e-01 -7.494990e-01 8.691351e-01
8.080808e-01 -7.414830e-01 8.662983e-01
8.080808e-01 -7.334669e-01 8.633585e-01
8.080808e-01 -7.254509e-01 8.603122e-01
8.080808e-01 -7.174349e-01 8.571557e-01
8.080808e-01 -7.094188e-01 8.538851e-01
8.080808e-01 -7.014028e-01 8.504965e-01
8.080808e-01 -6.933868e-01 8.469858e-01
8.080808e-01 -6.853707e-01 8.433488e-01
8.080808e-01 -6.773547e-01 8.395812e-01
8.080808e-01 -6.693387e-01 8.356786e-01
8.080808e-01 -6.613226e-01 8.316364e-01
8.080808e-01 -6.533066e-01 8.274498e-01
8.080808e-01 -6.452906e-01 8.231140e-01
8.080808e-01 -6.372745e-01 8.186240e-01
8.080808e-01 -6.292585e-01 8.139746e-01
8.080808e-01 -6.212425e-01 8.091606e-01
8.080808e-01 -6.132265e-01 8.041765e-01
8.080808e-01 -6.052104e-01 7.990167e-01
8.080808e-01 -5.971944e-01 7.936755e-01
8.080808e-01 -5.891784e-01 7.881470e-01
8.080808e-01 -5.811623e-01 7.824251e-01
8.080808e-01 -5.731463e-01 7.765036e-01
8.080808e-01 -5.651303e-01 7.703761e-01
8.080808e-01 -5.571142e-01 7.640362e-01
8.080808e-01 -5.490982e-01 7.574771e-01
8.080808e-01 -5.410822e-01 7.506920e-01
8.080808e-01 -5.330661e-01 7.436739e-01
8.080808e-01 -5.250501e-01 7.364155e-01
8.080808e-01 -5.170341e-01 7.289097e-01
8.080808e-01 -5.090180e-01 7.211489e-01
8.080808e-01 -5.010020e-01 7.131255e-01
8.080808e-01 -4.929860e-01 7.048316e-01
8.080808e-01 -4.849699e-01 6.962594e-01
8.080808e-01 -4.769539e-01 6.874007e-01
8.080808e-01 -4.689379e-01 6.782474e-01
8.080808e-01 -4.609218e-01 6.687911e-01
8.080808e-01 -4.529058e-01 6.590232e-01
8.080808e-01 -4.448898e-01 6.489351e-01
8.080808e-01 -4.368737e-01 6.385182e-01
8.080808e-01 -4.288577e-01 6.277634e-01
8.080808e-01 -4.208417e-01 6.166619e-01
8.080808e-01 -4.128257e-01 6.052047e-01
8.080808e-01 -4.048096e-01 5.933824e-01
8.080808e-01 -3.967936e-01 5.811861e-01
8.080808e-01 -3.887776e-01 5.686062e-01
8.080808e-01 -3.807615e-01 5.556336e-01
8.080808e-01 -3.727455e-01 5.422589e-01
8.080808e-01 -3.647295e-01 5.284726e-01
8.080808e-01 -3.567134e-01 5.142654e-01
8.080808e-01 -3.486974e-01 4.996278e-01
8.080808e-01 -3.406814e-01 4.845507e-01
8.080808e-01 -3.326653e-01 4.690246e-01
8.080808e-01 -3.246493e-01 4.530404e-01
8.080808e-01 -3.166333e-01 4.365888e-01
8.080808e-01 -3.086172e-01 4.196610e-01
8.080808e-01 -3.006012e-01 4.022479e-01
8.080808e-01 -2.925852e-01 3.843410e-01
8.080808e-01 -2.845691e-01 3.659316e-01
8.080808e-01 -2.765531e-01 3.470115e-01
8.080808e-01 -2.685371e-01 3.275726e-01
8.080808e-01 -2.605210e-01 3.076070e-01
8.080808e-01 -2.525050e-01 2.871073e-01
8.080808e-01 -2.444890e-01 2.660663e-01
8.080808e-01 -2.364729e-01 2.444771e-01
8.080808e-01 -2.284569e-01 2.223333e-01
8.080808e-01 -2.204409e-01 1.996288e-01
8.080808e-01 -2.124248e-01 1.763581e-01
8.080808e-01 -2.044088e-01 1.525160e-01
8.080808e-01 -1.963928e-01 1.280977e-01
8.080808e-01 -1.883768e-01 1.030993e-01
8.080808e-01 -1.803607e-01 7.751714e-02
8.080808e-01 -1.723447e-01 5.134816e-02
8.080808e-01 -1.643287e-01 2.458999e-02
8.080808e-01 -1.563126e-01 -2.759170e-03
8.080808e-01 -1.482966e-01 -3.070048e-02
8.080808e-01 -1.402806e-01 -5.923441e-02
8.080808e-01 -1.322645e-01 -8.836080e-02
8.080808e-01 -1.242485e-01 -1.180787e-01
8.080808e-01 -1.162325e-01 -1.483866e-01
8.080808e-01 -1.082164e-01 -1.792822e-01
8.080808e-01 -1.002004e-01 -2.107624e-01
8.080808e-01 -9.218437e-02 -2.428233e-01
8.080808e-01 -8.416834e-02 -2.754606e-01
8.080808e-01 -7.615230e-02 -3.086688e-01
8.080808e-01 -6.813627e-02 -3.424419e-01
8.080808e-01 -6.012024e-02 -3.767733e-01
8.080808e-01 -5.210421e-02 -4.116552e-01
8.080808e-01 -4.408818e-02 -4.470796e-01
8.080808e-01 -3.607214e-02 -4.830373e-01
8.080808e-01 -2.805611e-02 -5.195186e-01
8.080808e-01 -2.004008e-02 -5.565132e-01
8.080808e-01 -1.202405e-02 -5.940099e-01
8.080808e-01 -4.008016e-03 -6.319970e-01
8.080808e-01 4.008016e-03 -6.704619e-01
8.080808e-01 1.202405e-02 -7.093918e-01
8.080808e-01 2.004008e-02 -7.487730e-01
8.080808e-01 2.805611e-02 -7.885912e-01
8.080808e-01 3.607214e-02 -8.288319e-01
8.080808e-01 4.408818e-02 -8.694797e-01
8.080808e-01 5.210421e-02 -9.105191e-01
8.080808e-01 6.012024e-02 -9.519340e-01
8.080808e-01 6.813627e-02 -9.937079e-01
8.080808e-01 7.615230e-02 -1.035824e+00
8.080808e-01 8.416834e-02 -1.078266e+00
